,Unnamed: 0,Band,Song,ID_TRACK,POPULARITY,RELEASE_DATE,EXTERNAL_URLS,SEARCH_URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
96,96,Lamb Of God,Walk With Me In Hell,6vjvewW34Y3UiGQtJokGlY,59,2006-08-21,https://open.spotify.com/album/1cikCss5SRQLrIAmpyHoVw,https://p.scdn.co/mp3-preview/2dc87b6b6b298c070625b6f86f3c24bcdce432c2?cid=f9d64942f5f74f3282916225d2f77630,0.286,0.982,-3.828,0.131,3.39e-05,0.00675,0.309,0.118,110.629,311507
97,97,Stevie Ray Vaughan,Pride And Joy,1a2iF9XymafjRk56q7oCxo,66,1983,https://open.spotify.com/album/1AL5oXZRtTc8PyhcTwg4xQ,https://p.scdn.co/mp3-preview/2df2ffae5a5585e11ca9fadf2b8f6b043f917c35?cid=f9d64942f5f74f3282916225d2f77630,0.427,0.626,-11.821,0.0385,0.0274,0.00395,0.106,0.743,126.877,219587
98,98,Megadeth,Peace Sells,5a2hIQWInPjqkkFiUEgxoX,61,1986,https://open.spotify.com/album/4PqSk2iBHnsYQK0ecXjS9k,,0.322,0.932,-4.252,0.163,8.57e-05,0.817,0.0969,0.376,138.042,244160
99,99,Death,Voice Of The Soul,69Yia3qCLw6N9U80WhLwLn,57,1998,https://open.spotify.com/album/0p6DxsQOhQ5qiBnUu9G1PB,https://p.scdn.co/mp3-preview/84d39ab06f7785bb9805353f218e1cfaeb766fc3?cid=f9d64942f5f74f3282916225d2f77630,0.158,0.572,-6.293,0.0346,0.000926,0.893,0.144,0.347,79.176,223933
100,100,Kana-Boon,Silhouette,,,,,,,,,,,,,,,
101,101,Jeff Buckley,Hallelujah ,3pRaLNL3b8x5uBOcsgvdqM,70,1994,https://open.spotify.com/album/7yQtjAjhtNi76KRu05XWFS,https://p.scdn.co/mp3-preview/62ab8b1203375010c27f46acd46b7d7799fca903?cid=f9d64942f5f74f3282916225d2f77630,0.324,0.136,-10.33,0.0318,0.931,0.00117,0.176,0.0831,97.256,413827
102,102,Skillet,Monster,2UREu1Y8CO4jXkbvqAtP7g,76,2009-08-21,https://open.spotify.com/album/0RySAmM6oDPGSE03X3dzi1,https://p.scdn.co/mp3-preview/11fb884b5dccbd6e31a57ace3fd8ada84e2d644f?cid=f9d64942f5f74f3282916225d2f77630,0.64,0.957,-2.336,0.0741,0.0431,0,0.0789,0.692,134.992,178013
103,103,Extreme,More Than Words,1gVgkQFOKa8Wc1HYsJtPdH,74,1990-01-01,https://open.spotify.com/album/7DKHQxJTI32UyCdDdGwvRC,,0.626,0.134,-14.898,0.0298,0.467,0,0.113,0.239,91.893,334107
104,104,Lil Peep,Star Shopping,30bqVoKjX479ab90a8Pafp,83,2015,https://open.spotify.com/album/1dEpGPZONvmwYlE2jDOWOM,https://p.scdn.co/mp3-preview/623262a1e88749009740edf25b453891a2118775?cid=f9d64942f5f74f3282916225d2f77630,0.585,0.471,-9.934,0.0616,0.0967,0.0184,0.115,0.323,93.099,142000
105,105,Seether,Careless Whisper,46eHxWRKmtYhUHPDRgclt6,65,2007-01-01,https://open.spotify.com/album/59Tni3gA1OczshFWTMxmbo,,0.469,0.943,-4.196,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,296973
106,106,Van Halen,Hot For Teacher,6QDbGdbJ57Mtkflsg42WV5,68,1984-01-04,https://open.spotify.com/album/3REUXdj5OPKhuDTrTtCBU0,https://p.scdn.co/mp3-preview/345c3b0d0f4d5df5395312e91d73538c9f0d4adf?cid=f9d64942f5f74f3282916225d2f77630,0.552,0.947,-4.671,0.15,0.000652,0.00025,0.0637,0.465,127.631,282747
107,107,Aerosmith,Walk This Way,5SZ6zX4rOrEQferfFC2MfP,74,1975-04-08,https://open.spotify.com/album/36IxIOGEBAXVozDSiVs09B,https://p.scdn.co/mp3-preview/6b4105d4283c08d56aee6101e8974c7375cf0d97?cid=f9d64942f5f74f3282916225d2f77630,0.653,0.73,-10.613,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,220400
108,108,Megadeth,Sweating Bullets,6i7IXg8j7ZngiEOgBYjkhw,62,1992-07-14,https://open.spotify.com/album/1w9opfGdFtR3ulNHxnnO1e,,0.325,0.856,-6.547,0.188,0.000319,0.00708,0.257,0.652,69.955,327040
109,109,Steve Vai,Eugene's Trick Bag ,,,,,,,,,,,,,,,
110,110,Tool,The Pot,1lATXTBJDHwawvT1UfxWu3,68,2006-04-28,https://open.spotify.com/album/1fvWYcbjuycyHpzNPH1Vfk,https://p.scdn.co/mp3-preview/15250fe3bc205a94cb940cb10bf28e7dd7e8ae5c?cid=f9d64942f5f74f3282916225d2f77630,0.469,0.79,-6.889,0.0391,0.000148,0.372,0.282,0.466,107.45,381947
111,111,Eric Clapton,Layla ,3BEZCNZSmVv30vsMNSOCri,69,1992-08-25,https://open.spotify.com/album/3ebyEGol0Abc7VAxYf7vEg,https://p.scdn.co/mp3-preview/68b6cd6c54e13e5b959f32e7952437b4680f377d?cid=f9d64942f5f74f3282916225d2f77630,0.558,0.524,-11.626,0.0459,0.321,0.000952,0.94,0.636,93.654,289027
112,112,Jason Becker,Altitudes,0AaRMLPJQYTSzSBDOjoaDL,42,1988-08-08,https://open.spotify.com/album/1kQCBlHH7TeIYNqTspaRjK,https://p.scdn.co/mp3-preview/0d0384d013213b150dace43b67c39de266214055?cid=f9d64942f5f74f3282916225d2f77630,0.198,0.687,-13.29,0.0467,0.0349,0.893,0.154,0.299,113.241,339573
113,113,Lamb Of God,Laid To Rest,1yc53HK08sDab7PDFgnLWk,65,2004-08-31,https://open.spotify.com/album/3ffdUrEvCQJX6mn2ZTq93m,https://p.scdn.co/mp3-preview/fabe6f10c4921f578ff58016ae67fc6c3e1bf620?cid=f9d64942f5f74f3282916225d2f77630,0.366,0.956,-3.725,0.108,0.000293,0.00447,0.449,0.159,104.016,230127
114,114,Duman,Bu Akşam,6jo5kjABNphNwXQ8ZyOLtZ,59,2002-10-16,https://open.spotify.com/album/5TQ4ZTyFM7FTDpnfSjE54l,,0.475,0.85,-6.435,0.0405,0.00865,5.85e-05,0.315,0.597,149.969,175667
115,115,Iron Maiden,The Trooper,1Ab3hhOw1TJWDgO10vlxNZ,64,1983-05-16,https://open.spotify.com/album/6iVSpex7UohpwPOYZEYmvm,https://p.scdn.co/mp3-preview/a373cf851d1635e2cc904d7b83a2dc9eb80dc00e?cid=f9d64942f5f74f3282916225d2f77630,0.285,0.908,-4.601,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733
116,116,Death,Symbolic,0dpFb4qv92TE9R00Lq4SAW,52,1995-03-19,https://open.spotify.com/album/1QgFthItpbxvMXlgGjvhBR,https://p.scdn.co/mp3-preview/67e639abfa46d6ef573f4e4ae6197b1b3d050596?cid=f9d64942f5f74f3282916225d2f77630,0.364,0.982,-7.034,0.195,6.65e-05,0.0124,0.163,0.127,113.772,392800
117,117,Cream,Crossroads,6PUabSMXmPnZna361Wwmf7,57,1968-07-01,https://open.spotify.com/album/0zrtTZC7yY2TOEhnbJzSb9,,0.391,0.756,-11.317,0.0648,0.413,0.0418,0.879,0.839,131.648,258467
118,118,Lamb Of God,Redneck,04EtBLFIxbcVt9NdYgcrpF,63,2006-08-21,https://open.spotify.com/album/1cikCss5SRQLrIAmpyHoVw,https://p.scdn.co/mp3-preview/f90badfbc6a1a4046f83a3733ba5a6c30c48b740?cid=f9d64942f5f74f3282916225d2f77630,0.512,0.996,-2.1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,220880
119,119,Mountain,Mississippi Queen,4vO9dmzNRqDhFY3jD1a3P7,70,1970,https://open.spotify.com/album/2tWvZmP9EVRYqmWyJPLzjP,https://p.scdn.co/mp3-preview/ff3c26b62c12b211b4611798c0588e69f3df0136?cid=f9d64942f5f74f3282916225d2f77630,0.581,0.624,-8.346,0.0777,0.0987,0,0.0411,0.637,139.714,151293
120,120,Simon And Garfunkel,Sound Of Silence,5y788ya4NvwhBznoDIcXwK,72,1964-10-19,https://open.spotify.com/album/5pnJrocLlZ3FWEbcr2PTz0,https://p.scdn.co/mp3-preview/c7a4905c875f13929fadb958cd9043cfd99270c6?cid=f9d64942f5f74f3282916225d2f77630,0.525,0.216,-13.551,0.0301,0.837,0,0.107,0.328,106.761,185413
121,121,Ozzy Osbourne,Mr. Crowley,2ov8L95QD25TLpZAZPYWXL,65,2020-09-18,https://open.spotify.com/album/4qUMByJ3Pk94BFnCmGaUPS,https://p.scdn.co/mp3-preview/28d0d358d7898d23f893603e15628774f81544af?cid=f9d64942f5f74f3282916225d2f77630,0.307,0.748,-6.514,0.0568,0.212,0.000153,0.368,0.347,108.227,302648
122,122,Metallica,All Nightmare Long,5w3TTTAo6DIEjQYO3vKZq0,54,2008-09-12,https://open.spotify.com/album/0lf5ceMub7KQhLfGxCdM06,https://p.scdn.co/mp3-preview/14641504b907a72c78b58fb62e32e4dd79971783?cid=f9d64942f5f74f3282916225d2f77630,0.271,0.985,-0.805,0.123,0.000568,0.00112,0.0809,0.354,182.981,477013
123,123,Iron Maiden,Hallowed Be Thy Name,5KOHd90fkcnS37GkBUjsdW,57,1982-03-22,https://open.spotify.com/album/33d72N71hl9bXwT4zAcqUy,https://p.scdn.co/mp3-preview/cb55675dd6cbd1bbb2387ce40622fa1a49675277?cid=f9d64942f5f74f3282916225d2f77630,0.313,0.882,-6.215,0.0355,0.0346,0.338,0.45,0.3,103.981,431093
124,124,Metallica,Blackened,0M1pfDTZGWC7cBuEx3FwwT,58,1988-09-07,https://open.spotify.com/album/4Cn4T0onWhfJZwWVzU5a2t,https://p.scdn.co/mp3-preview/85a1809816b0ec3f4ab5e4367ece2c424e250666?cid=f9d64942f5f74f3282916225d2f77630,0.435,0.853,-7.341,0.124,5.31e-05,0.00746,0.13,0.475,129.218,402144
125,125,Limp Bizkit,Behind Blue Eyes ,1MTQHCpraD4S8g5PAFKzoj,73,2003-01-01,https://open.spotify.com/album/3oUoQ0UH7Rv06x1kpSjS36,,0.595,0.489,-6.66,0.0271,0.497,0,0.119,0.0902,120.315,269973
126,126,Paul Gilbert,Technical Difficulties,,,,,,,,,,,,,,,
127,127,Gary Moore,Still Got The Blues,0DnGfA1r8pAssJCuq4ojla,68,1990-01-01,https://open.spotify.com/album/5yrouz3mmUWSsCufl1tLUJ,,0.189,0.39,-14.497,0.0353,0.257,0.000152,0.122,0.32,169.563,370867
128,128,Francisco Tarrega,Lágrima,1aMeBqrCnPf1CzRXlKyNFs,50,1970,https://open.spotify.com/album/0qPOwxdotqb7ODOOzhn5y3,https://p.scdn.co/mp3-preview/fba3d69ce56e8ac963764f657f939ed395086170?cid=f9d64942f5f74f3282916225d2f77630,0.49,0.0211,-27.365,0.0586,0.991,0.923,0.1,0.468,65.339,123427
129,129,Spanish Song,Spanish Romance,2Ml3lBQep2tc3Vy68V7hTj,5,2009-01-09,https://open.spotify.com/album/5aWBydV8eGQXii5G9hqNcD,https://p.scdn.co/mp3-preview/d23697e9ad85e446de07c1e7c57e732f85d72ae5?cid=f9d64942f5f74f3282916225d2f77630,0.552,0.248,-16.022,0.0317,0.869,0.776,0.117,0.293,145.502,450693
130,130,Metallica,Fade To Black,0dqGfCMAGyDgpUAgLNOjWd,65,1984-07-27,https://open.spotify.com/album/2omIeSJEGQeKHPOpiXgfkr,https://p.scdn.co/mp3-preview/a705311759e22690e8638b4076135aba9c64004e?cid=f9d64942f5f74f3282916225d2f77630,0.256,0.929,-6.667,0.113,0.00311,0.201,0.11,0.278,113.47,417227
131,131,Sublime,Santeria,2hnMS47jN0etwvFPzYk11f,77,1996-07-30,https://open.spotify.com/album/14eK347GdWO4mBBx78tsut,,0.682,0.765,-5.021,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747
132,132,Opeth,Ghost Of Perdition,0ppdt8zRZOHIKh4ZDB0Zp9,51,2005-08-30,https://open.spotify.com/album/74QPd1WqK8kTsVNtHdBzJ8,https://p.scdn.co/mp3-preview/9f56917d02d822ec84572902014ec31019769b7c?cid=f9d64942f5f74f3282916225d2f77630,0.292,0.818,-6.227,0.0413,0.000697,0.00192,0.0544,0.19,93.924,629480
133,133,Led Zeppelin,Rock And Roll,4PRGxHpCpF2yoOHYKQIEwD,70,1971-11-08,https://open.spotify.com/album/44Ig8dzqOkvkGDzaUof9lK,https://p.scdn.co/mp3-preview/6ce49759af47a1eb104e05dac1938d79ddb15ebd?cid=f9d64942f5f74f3282916225d2f77630,0.317,0.887,-7.292,0.0375,0.000582,0.00258,0.0891,0.871,169.613,220561
134,134,Jimi Hendrix,All Along The Watchtower,2aoo2jlRnM3A0NyLQqMN2f,76,1968-10-25,https://open.spotify.com/album/5z090LQztiqh13wYspQvKQ,https://p.scdn.co/mp3-preview/e1bfb6b98c39f913b9af531477b25effdff9f22d?cid=f9d64942f5f74f3282916225d2f77630,0.438,0.805,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800
135,135,Pearl Jam,Yellow Ledbetter,3bE5slaVEfaDreqARl6k4M,69,1991,https://open.spotify.com/album/1WJ3UbOi2QYGuRgXCc9FIV,https://p.scdn.co/mp3-preview/223882477bdc40b59adba30534bd4db47441cccd?cid=f9d64942f5f74f3282916225d2f77630,0.504,0.354,-11.3,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587
136,136,Dream Theater,Another Day,69kZsoRrSf7GBTSdJ4BjqA,55,1992-06-30,https://open.spotify.com/album/2QgGoL5VSQhPHudTObS7zK,https://p.scdn.co/mp3-preview/452190ec71337a02c329db8d56f871fb6f525739?cid=f9d64942f5f74f3282916225d2f77630,0.454,0.614,-10.41,0.0302,0.00223,1.16e-05,0.0936,0.343,140.56,263120
137,137,Radiohead,Paranoid Android,6LgJvl0Xdtc73RJ1mmpotq,68,1997-05-28,https://open.spotify.com/album/6dVIqQ8qmQ5GBnJ9shOYGE,https://p.scdn.co/mp3-preview/bc0b063312d2c8a4793a1e471ff01504f3a4dc81?cid=f9d64942f5f74f3282916225d2f77630,0.251,0.848,-6.501,0.0579,0.0377,0.00591,0.0545,0.207,163.709,387213
138,138,Tenacious D,The Metal,3pYKJaLiixRcDFfcNhxZKK,61,2006-11-02,https://open.spotify.com/album/3tYcwViLCWsT1ssa5p7V7A,https://p.scdn.co/mp3-preview/ddc02e05e6f2dfdb28eea269fb08499254f94ca1?cid=f9d64942f5f74f3282916225d2f77630,0.623,0.938,-4.161,0.123,0.00296,0.000852,0.48,0.308,112.022,165960
139,139,System of a Down,Aerials,4e9eGQYsOiBcftrWXwsVco,76,2001-09-04,https://open.spotify.com/album/6jWde94ln40epKIQCd8XUh,https://p.scdn.co/mp3-preview/7b80f6c45863451d76d13d453e2db17e8a58d4d7?cid=f9d64942f5f74f3282916225d2f77630,0.364,0.922,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053
140,140,Stevie Ray Vaughan,Little Wing,5XNpdKmlLJPUbwKQceX2tW,60,1984,https://open.spotify.com/album/5vxBOzakDbJleNA1rbA7FQ,https://p.scdn.co/mp3-preview/6ab4a2d429dd97ff0597a99b8c12c53ea145afd4?cid=f9d64942f5f74f3282916225d2f77630,0.475,0.383,-14.202,0.0375,0.362,0.749,0.0728,0.524,114.709,408480
141,141,Judas Priest,Painkiller,0L7zm6afBEtrNKo6C6Gj08,67,1990-09-26,https://open.spotify.com/album/7LgrhuKnAXpNEv8qzcVd2t,https://p.scdn.co/mp3-preview/8300d443f522eecdbfbc3a589c34a8d731e2f3a2?cid=f9d64942f5f74f3282916225d2f77630,0.435,0.987,-4.667,0.16,0.000195,0.0847,0.268,0.101,103.16,365827
142,142,Metallica,The Day That Never Comes,2gqzkEF88vMclfRZEIOnQO,58,2008-09-12,https://open.spotify.com/album/0lf5ceMub7KQhLfGxCdM06,https://p.scdn.co/mp3-preview/e18c1664170f632be4840460c902893b950dd5d1?cid=f9d64942f5f74f3282916225d2f77630,0.334,0.986,-1.046,0.0576,0.000114,0.0353,0.0805,0.48,124.668,476267
143,143,Metallica,Fuel,1tTPC0hsnXq1IGpvWY54JC,65,1997-11-18,https://open.spotify.com/album/7KDqRmr937ylvGilPGWxfD,https://p.scdn.co/mp3-preview/672c7128b8d9d495f2994a87bb46269338e11495?cid=f9d64942f5f74f3282916225d2f77630,0.491,0.951,-3.775,0.0465,2.3e-05,0.00354,0.0424,0.555,106.948,269733
144,144,Yngwie Malmsteen,Arpeggios From Hell,1QahEMjwzaOZ1AL3BH6yyJ,38,2010-11-23,https://open.spotify.com/album/5hzytntWcAnYxLPuRrtg9h,https://p.scdn.co/mp3-preview/b4d1e3ac7d0a5a3a5af28a8840c1c9f8c9da4e3d?cid=f9d64942f5f74f3282916225d2f77630,0.442,0.908,-6.019,0.0731,0.00225,0.97,0.116,0.352,93.992,138280
145,145,Alice Cooper,Poison,5XcZRgJv3zMhTqCyESjQrF,73,1989-07-25,https://open.spotify.com/album/033cvSPAuSU5ArRfIgQSDU,https://p.scdn.co/mp3-preview/2bb00531c30fc16a7105e7c88a77e0b904fb9f65?cid=f9d64942f5f74f3282916225d2f77630,0.28,0.908,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080
146,146,Dream Theater,Metropolis Part 1 The Miracle And The Sleeper,29JIxmf8iz0jobiAibLj4g,9,2006-08-28,https://open.spotify.com/album/4ZS20hxmwWsL7SxeknGRZx,https://p.scdn.co/mp3-preview/7077e2de4eb369481f12bfba800af125e7afbf98?cid=f9d64942f5f74f3282916225d2f77630,0.247,0.964,-5.127,0.148,0.000828,0.00138,0.951,0.122,99.34,639293
147,147,Metallica,The Shortest Straw,2Rn5VhDVELkuB4BjZEVJKr,53,1988-09-07,https://open.spotify.com/album/2XbWaerVk9fjhEiGSrd6TF,https://p.scdn.co/mp3-preview/dad8e8acb096b3a98791811f46ecdf12c87c9e7b?cid=f9d64942f5f74f3282916225d2f77630,0.432,0.906,-7.958,0.108,8.87e-05,0.0448,0.156,0.592,142.767,395102
148,148,Slayer,Seasons In The Abyss,3Ky8IzV8IVSwijtaTWB2SK,58,1990-01-01,https://open.spotify.com/album/49QJ9TAWNqZGbFUvadXPgT,,0.263,0.97,-4.182,0.163,0.00338,0.000795,0.0922,0.17,151.729,397827
149,149,Journey,Don't Stop Believin',,,,,,,,,,,,,,,
150,150,Slipknot,Duality,61mWefnWQOLf90gepjOCb3,79,2004,https://open.spotify.com/album/4ZDBQSIDIZRUBOG2OHcN3T,https://p.scdn.co/mp3-preview/e1c35ac74349cc2f407c78e6ba46f5cdb60aa618?cid=f9d64942f5f74f3282916225d2f77630,0.354,0.982,-3.026,0.168,0.000237,0.000294,0.204,0.194,143.772,252613
151,151,Muse,Plug In Baby,429MqIq5nGH32feyRZHunv,52,2001,https://open.spotify.com/album/1AP6uGYHdakRgwuWQsP5pK,https://p.scdn.co/mp3-preview/72c7346f7d53a7a5a57afe4171547791800222f2?cid=f9d64942f5f74f3282916225d2f77630,0.408,0.965,-4.232,0.05,6.94e-06,0.000402,0.11,0.349,136.018,218000
152,152,Scorpions,Still Loving You,0RdUX4WE0fO30VnlUbDVL6,73,2011-11-04,https://open.spotify.com/album/4vQ96yyyYbaeTQujH3iTtd,https://p.scdn.co/mp3-preview/313a79975e61f21532b7647b5b09185bd20ee2b1?cid=f9d64942f5f74f3282916225d2f77630,0.282,0.605,-4.916,0.0294,0.0047,0.00144,0.103,0.0783,103.929,403453
153,153,Guns N' Roses,Knockin' On Heaven's Door,4JiEyzf0Md7KEFFGWDDdCr,78,1991-09-18,https://open.spotify.com/album/00eiw4KOJZ7eC3NBEpmH4C,,0.496,0.739,-7.193,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000
154,154,Soundgarden,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,76,1994-03-09,https://open.spotify.com/album/29sTacnS0qA9xri6YS8xLA,,0.35,0.828,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587
155,155,Buckethead,Soothsayer,5VBwLOZDyDWInNYIUniuZG,53,2009-03-21,https://open.spotify.com/album/0Rw0SfgpXWwQEyA7zf2Ta0,https://p.scdn.co/mp3-preview/ff60cedaae957888da82d3501ee2d05c59bb412f?cid=f9d64942f5f74f3282916225d2f77630,0.23,0.766,-3.849,0.0398,0.000424,0.838,0.159,0.227,151.106,544800
156,156,Steve Vai,For The Love of God,5m5I3KcV83zf2p2qbsnr3y,53,1990-07,https://open.spotify.com/album/1fyrOcra2DI3quvnzAEQ45,https://p.scdn.co/mp3-preview/f19c77033ae27fe1928132be8ef81768969c44dd?cid=f9d64942f5f74f3282916225d2f77630,0.152,0.842,-5.783,0.0418,0.00347,0.912,0.115,0.283,95.49,363333
157,157,Cannibal Corpse,Hammer Smashed Face,4pFC6tuWErxbO61oFFq3BQ,57,1992,https://open.spotify.com/album/2yPAe2RJCfrfV97c8FKKjb,https://p.scdn.co/mp3-preview/859ca3fabd52a64d8da1278d1dd8ab9924fe3ac3?cid=f9d64942f5f74f3282916225d2f77630,0.357,0.98,-6.835,0.079,5.22e-05,0.843,0.0768,0.368,96.969,242760
158,158,Joan Jett,I Love Rock N' Roll,2Cdvbe2G4hZsnhNMKyGrie,77,1981-11-18,https://open.spotify.com/album/555qwe1qUgLdee80TZ2CQt,https://p.scdn.co/mp3-preview/74b95c0214387ed6d0b011902179b6ec10558623?cid=f9d64942f5f74f3282916225d2f77630,0.535,0.716,-5.025,0.0431,0.326,0,0.659,0.901,94.379,175173
159,159,Sungha Jung, Sparkle,7ypBXKkViVXwQZcrAfJjeG,26,2019-07-23,https://open.spotify.com/album/6j4FVMUK28erxBKhML6yBA,https://p.scdn.co/mp3-preview/051adbe2fc97e0a64bb622a82953de58969e8cbe?cid=f9d64942f5f74f3282916225d2f77630,0.222,0.216,-15.338,0.0449,0.868,0.769,0.122,0.0654,181.143,347768
160,160,Pixies,Where Is My Mind,7wCmS9TTVUcIhRalDYFgPy,77,1988-03-21,https://open.spotify.com/album/50j4Wm1b9hLpSpPIA39Vp9,https://p.scdn.co/mp3-preview/834c3028bb045caaed9f971351f8a6e2adc86f8d?cid=f9d64942f5f74f3282916225d2f77630,0.519,0.441,-14.178,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973
161,161,Dream Theater,Pull Me Under,5CPXR6lDTvngxtmMZxnWmC,61,1992-06-30,https://open.spotify.com/album/2QgGoL5VSQhPHudTObS7zK,https://p.scdn.co/mp3-preview/2a5f25ffd7217b179c3fb6be01b6bc2282d9449b?cid=f9d64942f5f74f3282916225d2f77630,0.532,0.941,-9.025,0.0465,0.000579,0.0527,0.15,0.278,102.198,493933
162,162,KISS,I Was Made For Loving You,0ccElJ2DgEv9UZ7UJECWU0,34,2022-02-11,https://open.spotify.com/album/0V1xM8wrgG8jHBqqyhIT6b,,0.508,0.844,-7.177,0.0655,0.528,0.00449,0.913,0.419,125.707,372867
163,163,Metallica,Jump In The Fire,1gXXgZzrqexEhWa5Fg7VoA,51,1983-07-25,https://open.spotify.com/album/0vNBQof86Lv5gLuf26ML7o,https://p.scdn.co/mp3-preview/b89d8d0a6dd6a7af1745a5140dacf8fbc772b7bd?cid=f9d64942f5f74f3282916225d2f77630,0.29,0.911,-5.667,0.0975,0.00617,0.0108,0.331,0.658,178.636,281293
164,164,Death,Spirit Crusher,3sSonVXqDeoEFj2lM7mpYT,51,1998,https://open.spotify.com/album/0p6DxsQOhQ5qiBnUu9G1PB,https://p.scdn.co/mp3-preview/1cc83a2cfb723a13e22ebd961796a0147628ec73?cid=f9d64942f5f74f3282916225d2f77630,0.289,0.968,-4.049,0.15,4.66e-05,0.0163,0.0569,0.284,97.076,407000
165,165,Mac Demarco,Freaking Out The Neighbourhood,,,,,,,,,,,,,,,
166,166,Cream,Sunshine Of Your Love,2K2M0TcglCRLLpFOzKeFZA,70,1967-11,https://open.spotify.com/album/3W6CI0Lw7lElAPID2Fd3B4,,0.683,0.594,-8.289,0.0347,0.385,8.61e-05,0.121,0.734,115.099,250400
167,167,Van Halen,Unchained,6fHS0zmDdDKktklfaqojaF,58,1981-05-06,https://open.spotify.com/album/4KlqAmR1tA1dERWo7MHhzO,https://p.scdn.co/mp3-preview/0625f58c52c4a2625937d6953da4fe84ad6d8aa2?cid=f9d64942f5f74f3282916225d2f77630,0.528,0.875,-5.912,0.0436,0.0145,0,0.138,0.479,136.83,209206
168,168,Fairy Tail,Main Theme ,,,,,,,,,,,,,,,
169,169,Rage Against The Machine,Bombtrack,2rBHnIxbhkMGLpqmsNX91M,65,1992,https://open.spotify.com/album/4Io5vWtmV1rFj4yirKb4y4,https://p.scdn.co/mp3-preview/c478c010d83f9810666fe0636294c2e107cbd4a4?cid=f9d64942f5f74f3282916225d2f77630,0.459,0.926,-3.415,0.155,0.0239,1.93e-05,0.183,0.569,151.534,243453
170,170,Jojo's Bizarre Adventure Golden Wind,Giorno's Theme,,,,,,,,,,,,,,,
171,171,Yngwie Malmsteen,Far Beyond The Sun,4LLjDHDwBqsDVZxniYiJYe,44,1992,https://open.spotify.com/album/4S2kyFPZheSFR1m1IJ0Hzc,,0.152,0.762,-13.985,0.0956,0.0061,0.823,0.244,0.481,84.048,350027
172,172,B.B. King,The Thrill Is Gone,4NQfrmGs9iQXVQI9IpRhjM,61,1969-12-05,https://open.spotify.com/album/7gzkgAWjOjEf5o6sIvBvT1,,0.547,0.46,-8.759,0.0256,0.344,0.442,0.0983,0.543,90.768,324733
173,173,3 Doors Down,Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,78,2000,https://open.spotify.com/album/5gO2acKSOaJnP0Mcy8IpU6,,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933
174,174,Rammstein,Du Hast,6uEvFCaOqXyEidoO8BZbyh,69,1997-08-25,https://open.spotify.com/album/0C9p8YMtbdOkcXPPlEmZvY,,0.64,0.922,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
175,175,Jim Croce,Time In A Bottle,561F1zqRwGPCTMRsLsXVtL,67,1972-04-01,https://open.spotify.com/album/3L9sVl5T7UpFK6tNeEiXdy,https://p.scdn.co/mp3-preview/f8e248eb97294de8936a6dcf59fb8c58011fcb2b?cid=f9d64942f5f74f3282916225d2f77630,0.544,0.265,-11.952,0.035,0.848,0,0.196,0.7,133.837,146176
176,176,Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,76,1991-08-27,https://open.spotify.com/album/5B4PYA7wNN4WdEXdIJu58a,https://p.scdn.co/mp3-preview/3379a9a1251c539a0a1f24c4e809a68fc909eafd?cid=f9d64942f5f74f3282916225d2f77630,0.394,0.944,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581
177,177,Pantera,Domination,769cLRTw2y6KRdkFWFkxtu,64,1990-07-20,https://open.spotify.com/album/5szY4sBOSD6IFjFN1RtWTe,https://p.scdn.co/mp3-preview/170b8aca360dc5232260879db7ce93111f039712?cid=f9d64942f5f74f3282916225d2f77630,0.372,0.888,-5.88,0.0943,0.000211,0.00442,0.115,0.555,141.374,305293
178,178,Sungha Jung, Sen To Chihiro Spirited Away : Inochi No Namae,,,,,,,,,,,,,,,
179,179,Green Day,When I Come Around,1Dr1fXbc2IxaK1Mu8P8Khz,75,1994-02-01,https://open.spotify.com/album/4uG8q3GPuWHQlRbswMIRS6,https://p.scdn.co/mp3-preview/4453e5851f9aedbdd79c7ca010e908c179a32518?cid=f9d64942f5f74f3282916225d2f77630,0.531,0.909,-4.236,0.034,0.0175,0,0.231,0.814,97.546,178000
